,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
87,002625,龙生股份,0.09,-47.06,,5.71,,2803.68,-3.81,,10-31
88,600423,柳化股份,-0.47,2250.0,,-15.57,,-18821.86,1924.51,,10-31
89,000932,华菱钢铁,-0.36,-2642.66,,-11.33,,-109644.6,-2646.35,,10-31
90,600098,广州发展,0.36,-1.93,,6.94,,98547.75,-2.3,,10-31
91,600584,长电科技,0.16,5.04,,3.12,,15379.55,21.2,,10-31
92,000564,西安民生,0.09,-24.22,,2.24,,4387.11,-19.24,,10-31
93,601186,中国铁建,0.67,9.84,,7.67,,811441.9,8.23,,10-31
94,603885,吉祥航空,1.83,110.34,,35.11,,97222.84,122.51,10派6转10,10-31
95,600088,中视传媒,0.12,5.17,,3.5,,4042.38,4.85,,10-31
96,000788,北大医药,-0.31,-444.44,,-18.55,,-18555.76,-431.5,,10-31
97,000859,国风塑业,-0.03,-1390.48,,-1.27,,-1748.33,-1738.66,,10-31
98,600815,厦工股份,-0.3,172.73,,-7.37,,-28952.33,176.95,,10-31
99,000800,一汽轿车,0.01,-91.01,,0.25,,2205.74,-91.04,,10-31
100,600150,中国船舶,0.12,22.77,,0.98,,17079.92,23.09,,10-31
101,600739,辽宁成大,0.98,97.33,,9.85,,147023.68,114.09,,10-31
102,000546,金圆股份,0.28,17206.25,,9.65,,16568.93,62703.61,,10-31
103,600179,*ST黑化,-0.52,-24.64,,,,-20133.73,-24.95,,10-31
104,002471,中超控股,0.16,0.94,,4.9,,8189.19,0.47,,10-31
105,600975,新五丰,0.03,-117.65,,1.1,,889.07,-122.64,,10-31
106,600241,时代万恒,-0.29,101.46,,-14.6,,-5375.51,107.12,,10-31
107,002565,上海绿新,0.12,-42.86,,5.05,,8506.77,-41.9,,10-31
108,002725,跃岭股份,0.29,-63.75,,5.35,,4668.57,-40.19,,10-31
109,601328,交通银行,0.7,1.45,6.79,10.61,,5204000.0,1.01,,10-31
110,002188,巴士在线,-0.09,80.0,,-4.68,,-1376.81,73.95,,10-31
111,601727,上海电气,0.15,5.81,,5.11,,189222.0,5.78,,10-31
112,000593,大通燃气,0.04,25.0,,1.46,,967.89,24.48,,10-31
113,000735,罗牛山,0.05,-19.49,,2.57,,4438.42,-19.49,,10-31
114,002444,巨星科技,0.41,0.0,,10.44,,41881.55,0.57,,10-31
115,600303,曙光股份,-0.1,-190.91,,-2.68,,-5982.75,-193.7,,10-31
116,600551,时代出版,0.57,1.26,7.79,7.37,,28785.81,1.26,,10-31
117,002248,华东数控,-0.37,48.0,,-11.21,,-11484.31,56.74,,10-31
118,002099,海翔药业,0.6,2900.0,,13.44,,45061.53,5673.56,,10-31
119,000636,风华高科,0.06,-25.0,,1.22,,4569.2,-12.68,,10-31
120,002436,兴森科技,0.23,-50.0,,5.71,,11454.49,11.14,,10-31
121,002717,岭南园林,0.36,-33.33,,14.58,,11718.42,34.15,,10-31
122,000532,力合股份,0.07,16.67,,3.64,,2507.07,21.52,,10-31
123,600844,丹化科技,-0.0,-111.9,1.09,-0.09,0.39,-79.4,-112.17,,10-31
124,002467,二六三,0.12,-50.0,,5.58,,8348.47,-28.19,,10-31
125,600781,辅仁药业,0.13,40.93,,6.97,,2316.8,40.95,,10-31
126,002292,奥飞娱乐,0.3,-36.17,,13.98,,38104.47,31.7,,10-31
127,600393,粤泰股份,0.09,62.26,,2.58,,2571.52,61.31,,10-31
128,000157,中联重科,-0.07,-153.85,,-1.28,,-51819.81,-151.81,,10-31
129,002106,莱宝高科,-0.19,-602.38,,-3.37,,-13401.32,-602.3,,10-31
130,600432,*ST吉恩,-0.4,1900.0,,-8.22,,-64746.56,4420.5,,10-31
131,002156,通富微电,0.17,28.79,,3.9,,12179.44,41.49,,10-31
132,002384,东山精密,0.07,32.8,,2.59,,5628.3,40.84,,10-31
133,002130,沃尔核材,0.68,466.67,,24.88,,38506.09,459.47,,10-31
134,002653,海思科,0.26,-21.21,,12.91,,27759.65,-22.15,,10-31
135,600499,科达洁能,0.86,49.05,,15.55,,60481.01,51.94,,10-31
136,002103,广博股份,0.21,425.0,,4.72,,5332.67,452.27,,10-31
137,002140,东华科技,0.25,-21.25,,5.91,,11126.0,-21.25,,10-31
138,603123,翠微股份,0.18,-22.61,,3.33,,9308.61,31.71,,10-31
139,600587,新华医疗,0.51,-48.48,,6.64,,20478.31,-14.82,,10-31
140,600029,南方航空,0.47,261.54,,12.33,,465600.0,270.7,,10-31
141,600984,建设机械,0.01,-105.72,,0.45,,264.39,-105.74,,10-31
142,600620,天宸股份,0.14,-29.62,,3.0,,6626.31,-29.61,,10-31
143,600576,万家文化,0.02,-143.64,,2.35,,1159.81,-197.51,,10-31
144,600730,中国高科,0.22,-57.29,,4.7,,6516.47,-57.29,,10-31
145,002002,鸿达兴业,0.36,17.92,,9.89,,31667.56,23.61,,10-31
146,600736,苏州高新,0.06,-38.31,,1.64,,6696.53,-34.84,,10-31
147,000552,靖远煤电,0.16,-58.38,,3.08,,16518.69,-39.32,,10-31
148,002458,益生股份,-0.98,988.89,,-49.33,,-27841.85,948.37,,10-31
149,002490,山东墨龙,0.02,100.0,,0.47,,1271.83,26.24,,10-31
150,600206,有研新材,0.02,-119.51,,0.48,,1311.48,-119.63,,10-31
151,000018,神州长城,1.43,20328.57,,29.88,,24252.84,20574.26,,10-31
152,600979,广安爱众,0.2,70.0,,9.59,,14031.68,70.03,,10-31
153,600896,中海海盛,0.15,-162.5,,4.78,,8577.88,-160.87,,10-31
154,600266,北京城建,0.51,-19.06,,4.97,,79136.37,12.99,,10-31
155,000526,紫光学大,0.03,321.74,,1.77,,280.08,321.39,,10-31
156,002044,美年健康,0.08,-52.94,,3.25,,7852.54,100.55,,10-31
157,002201,九鼎新材,0.06,100.0,,2.57,,1364.0,146.95,,10-31
158,600563,法拉电子,1.06,4.95,,13.13,1.16,23788.0,4.55,,10-31
159,000876,新希望,0.85,-4.49,,9.63,,177511.36,12.85,,10-31
160,002123,荣信股份,0.21,-180.77,,5.19,,11252.75,-186.39,,10-31
161,601800,中国交建,0.6,0.0,,8.24,,1005675.15,2.99,,10-31
162,600005,武钢股份,-0.1,-230.26,,-2.81,,-100137.63,-229.98,,10-31
163,000050,深天马A,0.3,-25.37,,4.1,,33855.37,8.63,,10-31
164,600568,中珠医疗,0.13,1142.72,,2.69,,6486.78,1618.26,,10-31
165,600493,凤竹纺织,0.02,82.05,,0.92,,579.48,81.59,,10-31
166,600074,保千里,0.1,244.83,,19.81,,19291.12,652.82,,10-31
167,002050,三花股份,0.29,-44.23,,12.97,,50964.19,27.06,,10-31
168,600681,百川能源,-0.01,,,-13.23,,-193.94,-764.37,,10-31
169,600710,*ST常林,-0.53,278.57,,-22.18,,-33756.81,285.16,,10-31
170,000613,大东海A,-0.02,268.75,,-7.94,,-644.62,271.2,,10-31
171,600629,华建集团,0.22,-822.58,,12.75,,7802.32,-815.0,,10-31
172,000547,航天发展,0.18,63.64,,6.07,,12794.86,26.46,,10-31
173,600183,生益科技,0.24,-20.0,,7.81,,33814.07,-19.5,,10-31
174,002447,壹桥海参,0.06,-73.91,,2.85,,6099.06,-42.41,,10-31
175,603555,贵人鸟,0.33,5.08,,8.52,,20452.25,6.81,,10-31
176,002420,毅昌股份,0.05,78.03,,1.17,,1886.05,78.17,,10-31
177,600971,恒源煤电,-0.9,-2242.86,,-14.13,,-89880.76,-2239.18,,10-31
178,600246,万通地产,0.03,-60.71,,1.02,,3608.2,-60.77,,10-31
179,600887,伊利股份,0.59,-49.14,,18.74,,363730.82,2.23,,10-31
180,600485,信威集团,0.4,33100.0,,10.69,,116485.93,38254.79,,10-31
181,600891,秋林集团,0.16,33.33,,5.86,,5113.21,28.22,,10-31
182,000678,襄阳轴承,-0.07,-300.0,,-2.86,,-3007.24,-301.82,,10-31
183,600428,中远航运,0.22,92.04,,5.43,,36608.47,90.89,,10-31
184,600037,歌华有线,0.38,37.46,,5.96,,43074.79,45.5,,10-31
185,002093,国脉科技,0.03,-32.78,,1.86,,2449.41,-32.82,,10-31
186,000987,广州友谊,0.42,-12.5,,7.05,,15165.76,-11.79,,10-31
187,601238,广汽集团,0.42,20.0,,7.42,,270169.76,18.9,,10-31
188,600015,华夏银行,1.3,-12.16,10.5,12.9,7.13,1391200.0,5.58,,10-31
189,601989,中国重工,-0.02,-118.46,,-0.74,,-44144.67,-120.08,,10-31
190,000926,福星股份,0.72,-11.11,,7.95,,50948.67,-12.13,,10-31
191,600078,澄星股份,0.03,-22.17,,1.17,,2093.92,-22.24,,10-31
192,600107,美尔雅,0.01,-150.0,,0.56,,295.99,-152.93,,10-31
193,600651,飞乐音响,0.2,452.78,,6.55,,19585.1,630.58,,10-31
194,000816,智慧农业,0.01,-70.69,,0.41,,1378.07,-67.29,,10-31
195,601519,大智慧,-0.07,-252.27,,-4.53,,-13400.41,-253.85,,10-31
196,600129,太极集团,0.47,796.04,,17.9,,20272.71,796.09,,10-31
197,600139,西部资源,0.01,150.0,1.96,0.26,,340.94,142.18,,10-31
198,000561,烽火电子,0.01,4.05,,0.48,,456.37,4.04,,10-31
199,002424,贵州百灵,0.16,-57.89,,9.41,,23179.22,32.61,,10-31
200,000155,*ST川化,-0.36,-53.25,,,,-16762.48,-53.71,,10-31
201,600282,南钢股份,-0.12,-334.48,,-5.71,,-47430.81,-334.34,,10-31
202,002303,美盈森,0.13,-47.7,,8.31,,19055.29,4.59,,10-31
203,000601,韶能股份,0.22,-9.48,,6.23,,24053.34,-9.46,,10-31
204,600746,江苏索普,-0.07,-308.08,,-4.99,,-2129.92,-307.8,,10-31
205,002149,西部材料,-0.39,-55100.0,,-7.95,,-6723.32,-52527.22,,10-31
206,002167,东方锆业,-0.1,-4645.45,,-4.81,,-6235.36,-6912.19,,10-31
207,000951,中国重汽,0.47,-46.59,,4.48,,19984.11,-45.98,,10-31
208,002308,威创股份,0.06,0.0,,2.22,,4638.37,-10.35,,10-31
209,000509,华塑控股,-0.03,-328.38,,-97.43,,-2786.53,-328.0,,10-31
210,002055,得润电子,0.22,-4.57,,6.12,,9526.37,0.07,,10-31
211,600550,保变电气,0.15,-29.58,,26.31,,22603.61,-22.74,,10-31
212,600581,*ST八钢,-2.26,39.51,,,,-172913.75,39.35,,10-31
213,600616,金枫酒业,0.11,-21.43,,2.87,,5522.68,-17.57,,10-31
214,000960,锡业股份,-0.63,-423.58,,-10.54,,-72337.35,-423.6,,10-31
215,600865,百大集团,0.28,-18.34,3.83,7.47,0.05,10385.48,-18.4,,10-31
216,600086,东方金钰,0.23,-6.27,,12.83,,29203.81,241.85,,10-31
217,002687,乔治白,0.11,-47.62,,4.15,,4059.95,-18.57,,10-31
218,600668,尖峰集团,0.39,-45.83,,6.62,,13579.88,-44.89,,10-31
219,000651,格力电器,1.65,-49.54,,21.65,,995272.15,1.27,,10-31
220,600136,当代明诚,0.23,20809.09,,4.98,,3404.14,61435.78,,10-31
221,002496,辉丰股份,0.35,-28.57,,5.44,,13788.38,-11.88,,10-31
222,600166,福田汽车,0.05,-55.14,,0.93,,16113.62,-46.51,,10-31
223,002403,爱仕达,0.24,9.09,,4.43,,7402.13,37.35,,10-31
224,600960,渤海活塞,0.05,-83.87,,1.26,,2555.7,-69.84,,10-31
225,002352,鼎泰新材,0.18,-47.06,,2.88,,2094.36,-20.41,,10-31
226,600834,申通地铁,0.1,-43.12,,3.43,,4735.81,-43.11,,10-31
227,600312,平高电气,0.45,19.74,,8.32,,50924.81,19.74,,10-31
228,603010,万盛股份,0.59,31.11,,10.97,,5941.9,74.7,,10-31
229,600333,长春燃气,0.01,-35.0,,0.36,,691.58,-36.16,,10-31
230,002260,德奥通航,-0.03,-150.0,,-2.43,,-841.96,-184.41,,10-31
231,600773,西藏城投,0.05,-43.02,,1.46,,3570.32,-27.8,,10-31
232,600091,ST明科,-0.41,24.24,,-63.52,,-13841.99,25.34,,10-31
233,002284,亚太股份,0.16,-63.96,,4.7,,11827.97,-7.29,,10-31
234,002193,山东如意,0.1,25.0,,2.32,,1569.13,17.4,,10-31
235,002090,金智科技,0.47,81.54,,13.26,,10064.21,89.96,,10-31
236,002152,广电运通,0.53,8.16,,11.54,,47863.34,8.46,,10-31
237,600476,湘邮科技,-0.08,11.72,,-5.82,,-1306.13,11.86,,10-31
238,002127,南极电商,0.01,-75.0,,1.29,,577.3,-69.61,,10-31
239,002100,天康生物,0.22,-33.33,,9.48,,21143.54,47.8,,10-31
240,600509,天富能源,0.33,5.81,,6.57,,29671.33,7.3,,10-31
241,000626,如意集团,1.3,122.91,,33.74,,26305.83,122.89,,10-31
242,002071,长城影视,0.15,18.61,,8.77,,7803.14,40.53,,10-31
243,002064,华峰氨纶,0.15,-62.5,,7.74,,25374.85,-15.89,,10-31
244,000426,兴业矿业,0.02,-93.64,,0.8,,2198.67,-87.26,,10-31
245,000993,闽东电力,0.17,-30.03,,4.09,,6167.91,-30.05,,10-31
246,002016,世荣兆业,0.06,15.0,,2.67,,4444.97,51.04,,10-31
247,000573,粤宏远A,-0.08,-316.39,,-3.09,,-4852.59,-316.55,,10-31
248,600633,浙报传媒,0.33,-1.5,,10.21,,39795.31,-2.6,,10-31
249,600655,豫园商城,0.37,-9.61,,6.95,,52783.48,-9.58,,10-31
250,000927,一汽夏利,-0.54,22.88,,-78.32,,-85397.87,22.88,,10-31
251,000882,华联股份,0.1,381.19,,3.89,,23354.0,381.56,,10-31
252,002520,日发精机,0.1,-44.44,,4.91,,3309.62,-16.11,,10-31
253,600685,中船防务,-0.69,5.73,,-10.25,,-94708.63,54.11,,10-31
254,600128,弘业股份,0.13,-27.7,,2.14,,3174.67,-27.72,,10-31
255,000563,陕国投A,0.28,40.35,,8.65,,34261.49,40.31,,10-31
256,000536,华映科技,0.09,-67.14,,2.51,,6856.34,-67.14,,10-31
257,601007,金陵饭店,0.07,4.55,,1.51,,2070.49,5.28,,10-31
258,600195,中牧股份,0.53,-3.76,,7.66,,22990.62,-3.75,,10-31
259,002435,长江润发,0.19,11.76,,4.36,,3776.51,11.49,,10-31
260,000403,ST生化,0.25,-43.18,,13.75,,6771.64,-43.54,,10-31
261,002726,龙大肉食,0.21,-52.27,,6.22,,9283.44,16.95,,10-31
262,002212,南洋股份,0.08,0.0,,2.34,,4131.62,0.78,,10-31
263,600775,南京熊猫,0.12,20.14,,3.52,,11290.36,20.22,,10-31
264,600811,东方集团,0.28,-57.96,,4.7,,47416.1,-57.96,,10-31
265,600325,华发股份,0.38,14.8,,4.36,,30647.49,13.19,,10-31
266,603166,福达股份,0.08,-57.89,,3.5,,3541.23,-53.17,,10-31
267,600022,山东钢铁,-0.12,-24.35,,-5.28,,-77540.17,-21.76,,10-31
268,600747,大连控股,-0.04,-30.77,,-2.49,,-5230.64,-15.41,,10-31
269,600416,湘电股份,0.02,-60.0,,0.49,,1100.97,-66.82,,10-31
270,002168,深圳惠程,0.15,-700.0,,10.17,,11180.34,-691.68,,10-31
271,000782,美达股份,0.16,-316.22,,6.5,,8229.76,-309.85,,10-31
272,600073,上海梅林,0.12,-14.71,,3.34,,10871.7,-3.16,,10-31
273,000036,华联控股,-0.0,-325.0,,-0.11,,-204.29,-326.85,,10-31
274,002672,东江环保,0.31,-45.61,,10.26,,26446.21,34.46,,10-31
275,600640,号百控股,0.09,-35.37,,1.96,,4992.04,-35.32,,10-31
276,600085,同仁堂,0.49,10.86,,10.36,,66283.66,14.39,,10-31
277,600217,秦岭水泥,0.12,-142.16,,15.42,,11696.76,-162.2,,10-31
278,600113,浙江东日,0.04,0.0,,1.89,,1118.46,-12.68,,10-31
279,600693,东百集团,0.1,-79.51,,2.73,,4233.98,-75.29,,10-31
280,002522,浙江众成,0.04,-55.56,,2.96,,3941.33,-1.39,,10-31
281,600133,东湖高新,0.06,-66.67,,2.43,,3725.94,-68.18,,10-31
282,600885,宏发股份,0.75,13.64,,14.32,,40139.61,14.75,,10-31
283,300373,扬杰科技,0.61,12.96,4.8,13.07,0.32,10020.62,13.96,,10-31
284,000514,渝开发,0.03,-79.81,,0.87,,2444.98,-79.82,,10-31
285,600978,宜华生活,0.36,12.5,4.55,7.97,0.55,52711.89,17.3,,10-31
286,600237,铜峰电子,-0.04,-34.82,,-1.65,,-2317.6,-34.72,,10-31
287,002610,爱康科技,0.13,-50.0,,4.13,,9693.65,20.41,,10-31
288,601390,中国中铁,0.34,4.24,,7.15,,790843.1,11.8,,10-31
289,600895,张江高科,0.22,144.44,,4.77,,34419.33,137.51,,10-31
290,002353,杰瑞股份,0.13,-88.07,,1.58,,12468.47,-87.99,,10-31
291,600052,浙江广厦,-0.12,-123.53,,-5.4,,-10389.04,-123.49,,10-31
292,600833,第一医药,0.15,11.57,,4.7,,3247.38,11.51,,10-31
293,600745,中茵股份,-0.02,-150.0,5.38,-0.37,-0.78,-951.83,-182.64,,10-31
294,600843,上工申贝,0.28,134.28,,9.21,,15407.72,149.41,,10-31
295,600332,白云山,0.74,11.9,6.29,11.9,1.24,96000.14,12.04,,10-31
296,002263,大东南,0.01,-119.23,,0.16,,445.25,-122.59,,10-31
297,002231,奥维通信,-0.01,-65.28,,-0.74,,-477.0,-65.36,,10-31
298,002097,山河智能,-0.02,-173.75,,-0.6,,-1445.21,-226.15,,10-31
299,600433,冠豪高新,0.03,-60.89,,1.5,,3139.07,-65.63,,10-31
300,600170,上海建工,0.24,-35.14,,7.65,,142508.71,6.55,,10-31
301,600877,中国嘉陵,-0.21,-857.95,,-32.33,,-14742.12,-857.09,,10-31
302,000004,国农科技,0.03,-142.68,,2.92,,237.67,-142.69,,10-31
303,600982,宁波热电,0.11,-51.35,,3.5,,8222.91,-31.32,,10-31
304,600265,*ST景谷,-0.3,-9.09,,,,-3926.36,-9.28,,10-31
305,000622,*ST恒立,-0.05,42.11,,-12.04,,-2275.09,39.01,,10-31
306,600830,香溢融通,0.15,2.68,,3.65,,6966.13,2.98,,10-31
307,000957,中通客车,0.79,-31.9,,16.28,,18850.57,-32.1,,10-31
308,002299,圣农发展,-0.34,-346.04,,-8.01,,-34904.72,-376.0,,10-31
309,000599,青岛双星,0.06,-20.51,,1.67,,4213.37,2.55,,10-31
310,600782,新钢股份,-0.18,-280.0,5.6,-3.09,,-24487.0,-280.59,,10-31
311,000301,东方市场,0.11,-12.57,,4.29,,13641.68,-12.58,,10-31
312,600425,青松建化,-0.21,35.48,,-5.6,,-28955.37,35.34,,10-31
313,601336,新华保险,2.77,36.45,17.33,16.84,1.84,864400.0,36.66,,10-31
314,600687,刚泰控股,0.17,-1.14,,11.06,,18743.62,117.16,,10-31
315,000066,长城电脑,-0.1,586.67,,-5.39,,-13639.07,577.2,,10-31
316,600817,*ST宏盛,-0.01,-450.0,,-0.24,,-113.16,-480.35,,10-31
317,600100,同方股份,0.2,262.32,,3.58,,56676.51,360.22,,10-31
318,000975,银泰资源,0.15,-6.06,,4.31,,16658.45,-6.11,,10-31
319,600242,中昌海运,-0.03,-90.96,,,,-903.19,-90.95,,10-31
320,002333,罗普斯金,0.36,100.0,,6.74,,9109.3,98.64,,10-31
321,000909,数源科技,0.08,-12.04,,3.1,,2248.7,-11.53,,10-31
322,600869,智慧能源,0.25,32.84,,7.72,,24992.11,31.29,,10-31
323,600675,*ST中企,-0.71,-959.76,,-29.41,,-131561.25,-955.23,,10-31
324,000703,恒逸石化,0.01,0.0,,0.19,,979.98,-19.9,,10-31
325,603399,新华龙,-0.3,-400.0,,-9.5,,-11212.07,-427.44,,10-31
326,600708,光明地产,0.32,54.17,,2.92,,18453.17,73.36,,10-31
327,002045,国光电器,0.07,-46.15,,2.19,,2821.21,-47.62,,10-31
328,002483,润邦股份,0.04,-86.0,,0.57,,1308.48,-85.39,,10-31
329,000548,湖南投资,0.01,-63.16,,0.47,,702.66,-62.51,,10-31
330,600898,三联商社,0.09,10.89,,6.19,,2211.23,10.87,,10-31
331,000524,岭南控股,0.11,26.44,,5.2,,2954.52,25.8,,10-31
332,600999,招商证券,1.52,210.45,,19.54,,883344.09,248.67,,10-31
333,002422,科伦药业,0.38,-66.96,,5.06,,55060.51,-33.32,,10-31
334,601958,金钼股份,0.0,-98.0,,0.02,,309.0,-98.23,,10-31
335,600973,宝胜股份,0.24,25.43,,4.73,,10013.53,26.3,,10-31
336,601788,光大证券,1.73,564.58,,20.16,,599969.44,567.69,,10-31
337,600861,北京城乡,0.24,19.08,,3.34,,7592.72,19.05,,10-31
338,002046,轴研科技,-0.1,-366.67,,-2.39,,-3253.47,-392.53,,10-31
339,002319,乐通股份,0.01,-63.89,,0.48,,266.4,-62.92,,10-31
340,600822,上海物贸,-1.25,-138466.67,,-76.0,,-61765.04,-141825.33,,10-31
341,000881,大连国际,-2.65,-1252.17,,-66.51,,-81874.18,-1257.97,,10-31
