,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
135,300477,合纵科技,0.92,-1.08,5.08,19.4,0.23,7528.52,-1.68,10派2,05-25
136,601985,中国核电,0.23,-3.83,,11.61,0.82,247174.2,-0.17,,05-25
137,300473,德尔股份,1.8,2.76,9.69,19.53,1.85,13469.48,2.76,,05-25
138,002762,金发拉比,1.85,8.19,,27.37,2.18,9431.67,7.95,10转7.5派2.5,05-25
139,300476,胜宏科技,0.94,17.5,5.33,18.46,1.85,10315.78,16.52,,05-25
140,601968,宝钢包装,0.21,5.0,,9.82,,12862.33,0.79,,05-25
141,300472,新元科技,0.69,2.99,3.88,19.38,0.51,3453.55,3.59,,05-25
142,002761,多喜爱,0.5,-25.37,4.55,11.67,1.08,4520.49,-25.17,,05-25
143,300475,聚隆科技,1.05,40.0,3.9,30.91,0.94,15806.5,40.41,,05-25
144,601368,绿城水务,0.4,16.79,2.57,16.53,0.88,23504.36,16.79,,05-25
145,300464,星徽精密,0.65,-5.8,4.17,15.87,0.91,4048.8,-5.49,,05-25
146,002760,凤形股份,0.56,-13.85,5.98,9.88,1.04,3715.89,-12.99,,05-25
147,300462,华铭智能,1.0,5.26,4.82,21.95,0.72,5182.33,5.43,,05-11
148,603198,迎驾贡酒,0.68,15.25,3.55,20.7,0.59,48655.65,15.23,,05-11
149,300468,四方精创,1.12,1.82,4.39,27.85,1.04,8428.38,2.55,,05-11
150,603885,吉祥航空,0.86,26.47,4.01,23.71,1.73,42768.57,26.3,,05-11
151,002759,天际股份,0.81,3.85,3.78,23.31,1.04,5797.14,3.0,10派1.1,05-11
152,603108,润达医疗,1.07,10.63,6.74,17.11,0.51,7516.21,10.63,,05-11
153,300467,迅游科技,2.01,31.37,3.57,60.05,2.09,6017.52,31.22,,05-11
154,603669,灵康药业,0.77,30.51,1.92,35.18,0.93,14985.82,30.54,,05-11
155,002758,华通医药,1.09,0.93,6.65,17.7,1.86,4590.48,1.09,,05-11
156,603026,石大胜华,0.28,-56.92,6.51,4.42,2.75,4253.21,-57.17,,05-11
157,300466,赛摩电气,0.6,-15.49,4.39,14.55,0.12,3621.07,-15.42,,05-11
158,603598,引力传媒,0.5,-20.63,3.18,17.16,0.71,5021.81,-20.9,,05-11
159,002757,南兴装备,0.77,26.73,4.23,20.1,1.36,6341.46,26.74,,05-11
160,603023,威帝股份,1.41,19.49,2.67,41.09,1.28,8450.33,19.16,,05-11
161,300465,高伟达,0.66,24.53,3.55,19.49,0.4,6608.09,24.13,,05-11
162,603568,伟明环保,0.55,30.95,2.4,25.53,0.98,22261.21,30.21,,05-11
163,603918,金桥信息,0.58,3.57,4.02,15.31,1.03,3810.59,2.43,,05-11
164,300463,迈克生物,1.52,16.92,5.33,32.55,0.78,22621.09,17.11,,05-11
165,603300,华铁科技,0.56,12.0,4.1,14.7,0.78,8539.37,12.8,,05-11
166,603901,永创智能,0.99,4.21,5.35,20.2,0.75,7418.59,3.77,,05-11
167,000972,中基健康,0.01,-103.08,,6.81,,1126.99,-103.08,,05-04
168,600345,长江通信,0.22,-155.0,,3.86,,4407.47,-155.91,10派1,04-30
169,000033,*ST新都,-1.36,-12974.53,,-954.25,,-44953.29,-12994.61,,04-30
170,600567,山鹰纸业,0.03,-66.67,,1.85,,10994.84,-47.11,10派0.1,04-30
171,600072,钢构工程,0.02,-105.77,,0.91,,1032.95,-105.66,10派0.1,04-30
172,002070,众和股份,0.02,-68.33,,1.09,,1334.37,-68.3,,04-30
173,600421,仰帆控股,0.01,-85.71,,49.63,,216.97,-84.27,,04-30
174,600408,安泰集团,-0.68,183.33,,-36.82,,-68031.48,179.98,,04-30
175,600575,皖江物流,-1.04,-1045.45,,-63.0,,-273845.0,-1132.3,,04-30
176,000918,嘉凯城,0.02,-34.38,,0.88,,3809.09,-33.36,,04-30
177,600783,鲁信创投,0.41,41.38,,9.51,,30163.38,37.78,10派1.5,04-30
178,600360,华微电子,0.05,-21.08,,1.83,,3566.53,-18.9,10派0.2,04-30
179,000166,申万宏源,0.51,96.15,3.21,17.2,3.23,342767.75,98.42,,04-30
180,002228,合兴包装,0.36,33.33,,12.39,,12555.9,32.65,10派1,04-30
181,600071,凤凰光学,-0.42,257.02,,-18.57,,-10080.99,257.1,,04-30
182,600097,开创国际,0.52,1.96,,12.04,,10615.95,2.96,10派1.6,04-30
183,000155,*ST川化,-3.33,146.67,,,,-156681.98,147.4,,04-30
184,600186,莲花健康,0.02,-107.33,,4.05,,2386.95,-107.32,,04-30
185,600485,信威集团,0.67,529.16,,28.93,,181238.65,12142.6,10派0.06,04-30
186,601989,中国重工,0.13,-35.0,,4.1,,227617.22,-22.46,10派0.38,04-30
187,600139,西部资源,0.02,-128.4,1.96,1.24,,1602.63,-128.43,,04-30
188,600870,厦华电子,-0.44,-57.06,,-213.58,,-23069.2,-57.06,,04-30
189,000760,斯太尔,0.02,100.0,,0.61,,984.69,188.7,,04-30
190,600020,中原高速,0.4,125.63,,12.11,,89034.07,125.63,10派1.2,04-30
191,600466,蓝光发展,0.03,-44.05,,2.13,,1258.12,-44.15,10派0.1,04-30
192,601001,大同煤业,0.09,-110.71,,2.01,,14899.39,-110.64,10派0.27,04-30
193,000511,*ST烯碳,-0.23,-483.33,,-17.59,,-27135.79,-509.72,,04-30
194,603010,万盛股份,0.52,-33.33,,13.66,,4205.6,-28.51,10派1.3,04-30
195,600779,水井坊,-0.86,172.54,,-29.57,,-41847.38,172.5,,04-30
196,600091,ST明科,-0.48,45.45,,-43.89,,-16145.92,46.32,,04-30
197,601616,广电电气,0.04,-28.89,,1.51,,3876.56,-28.98,10派0.5,04-30
198,000061,农产品,0.05,-25.38,,1.73,,8437.7,-24.18,10派0.5,04-30
199,000668,荣丰控股,-0.31,-3200.0,,-7.13,,-4608.53,-2706.36,,04-30
200,000426,兴业矿业,0.27,88.13,,5.81,,16180.74,133.13,10派0.2,04-30
201,600501,航天晨光,0.22,120.0,,6.98,,8530.51,123.58,10派0.7,04-30
202,600128,弘业股份,0.29,2.58,,4.86,,7055.72,2.59,10派1,04-30
203,000403,ST生化,0.45,73.08,,33.88,,12251.66,74.33,,04-30
204,600811,东方集团,0.63,0.1,,11.21,,104212.24,0.1,10派0.3,04-30
205,600747,大连控股,0.01,-75.0,,1.11,,1375.76,-68.73,,04-30
206,000096,广聚能源,0.08,-38.46,,2.27,,4200.88,-37.56,10派0.2,04-30
207,600613,神奇制药,0.4,37.93,,9.61,,18017.01,61.53,10转2派0.65,04-30
208,600895,张江高科,0.28,16.67,,6.2,,43597.67,17.04,10派0.9,04-30
209,600753,东方银星,0.0,-200.0,,0.35,,35.71,-181.77,,04-30
210,600500,中化国际,0.41,0.0,,7.15,,84629.02,39.07,10派1.3,04-30
211,002022,科华生物,0.59,1.26,,24.74,,29197.39,1.26,10派2,04-30
212,600562,国睿科技,0.57,-22.97,,17.66,,14587.44,54.29,10派1.71,04-30
213,002211,宏达新材,0.03,-101.48,,1.52,,1244.06,-101.42,,04-30
214,600146,商赢环球,0.07,-114.35,,9.09,,1320.1,-114.35,,04-30
215,600247,ST成城,-1.03,151.1,,-156.35,,-34635.57,151.01,,04-30
216,601901,方正证券,0.26,45.45,3.69,8.65,1.63,179609.78,62.45,,04-30
217,000691,ST亚太,-0.06,-900.0,,-13.53,,-2094.55,-897.54,,04-30
218,000590,启迪古汉,-0.38,-47.84,,-37.82,,-8577.05,-47.84,,04-30
219,600177,雅戈尔,1.42,132.79,,20.89,,316241.87,132.6,10派5,04-30
220,603729,龙韵股份,1.57,-5.42,,15.56,,7834.17,-5.85,10派1.3,04-30
221,600851,海欣股份,0.24,344.65,,6.99,,29093.29,344.9,10派1,04-30
222,600356,恒丰纸业,0.32,6.67,,5.09,,7957.44,7.97,10派0.95,04-30
223,300094,国联水产,0.64,297.52,,13.59,0.03,22501.02,298.34,,04-30
224,600979,广安爱众,-0.17,-251.03,,-8.27,,-12157.39,-253.29,,04-30
225,600781,辅仁药业,0.07,-36.36,,4.27,,1212.38,-38.24,,04-30
226,600648,外高桥,0.64,18.52,,9.84,,69798.1,28.18,10派1.9,04-30
227,600730,中国高科,0.53,60.61,,12.18,,15582.5,62.01,,04-30
228,000809,铁岭新城,0.05,-96.12,,0.83,,2877.18,-95.94,10送5派1,04-30
229,600246,万通地产,0.04,-88.14,,1.22,,4508.99,-88.16,,04-30
230,000673,当代东方,-0.0,-124.77,,-5.05,,-55.62,-124.57,,04-30
231,000876,新希望,1.09,0.0,,13.68,,201976.77,6.39,10派2.5,04-30
232,601933,永辉超市,0.26,-43.48,,13.92,,85156.04,18.18,10派1.5,04-30
233,600626,申达股份,0.21,-23.32,,6.74,,14762.23,-23.31,10派1,04-30
234,600302,标准股份,-0.28,-966.87,,-8.44,,-9777.63,-965.74,,04-30
235,600749,西藏旅游,-0.18,-528.33,,-5.21,,-3345.62,-528.5,,04-30
236,000089,深圳机场,0.16,-46.68,,3.44,,26799.6,-46.65,10派0.28,04-30
237,002015,霞客环保,-4.32,196.5,,,,-103684.33,196.61,,04-30
238,000723,美锦能源,0.03,-76.92,,2.08,,948.56,-74.27,,04-30
239,000659,珠海中富,0.03,-103.49,,3.82,,4182.21,-103.77,,04-30
240,601001,大同煤业,0.09,-110.71,,2.01,,14899.39,-110.64,,04-30
241,000511,*ST烯碳,-0.23,-483.33,,-17.59,,-27135.79,-509.72,,04-30
242,000061,农产品,0.05,-25.38,,1.73,,8437.7,-24.18,,04-30
243,000668,荣丰控股,-0.31,-3200.0,,-7.13,,-4608.53,-2706.36,,04-30
244,000426,兴业矿业,0.27,88.13,,5.81,,16180.74,133.13,,04-30
245,600501,航天晨光,0.22,120.0,,6.98,,8530.51,123.58,,04-30
246,600128,弘业股份,0.29,2.58,,4.86,,7055.72,2.59,,04-30
247,601616,广电电气,0.04,-28.89,,1.51,,3876.56,-28.98,,04-30
248,600811,东方集团,0.63,0.1,,11.21,,104212.24,0.1,,04-30
249,600747,大连控股,0.01,-75.0,,1.11,,1375.76,-68.73,,04-30
250,000096,广聚能源,0.08,-38.46,,2.27,,4200.88,-37.56,,04-30
251,600613,神奇制药,0.4,37.93,,9.61,,18017.01,61.53,,04-30
252,000403,ST生化,0.45,73.08,,33.88,,12251.66,74.33,,04-30
253,002097,山河智能,0.01,-78.46,,0.32,,653.55,-76.07,10派0.3转5,04-29
254,002266,浙富控股,0.07,-12.5,,4.11,,10120.94,10.66,10派0.15转3,04-29
255,002549,凯美特气,0.08,-63.64,,3.88,,3146.0,-46.52,10转4,04-29
256,002005,德豪润达,0.01,43.42,,0.29,,1395.1,58.07,10派0.3,04-29
257,002694,顾地科技,0.08,-84.91,,2.76,,2813.52,-69.53,10派1.5,04-29
258,600429,三元股份,0.06,-123.52,,3.45,,5327.97,-123.52,,04-29
259,601106,中国一重,0.0,50.0,,0.15,,2567.93,49.31,10派0.0118,04-29
260,002481,双塔食品,0.34,29.92,,14.0,,14878.99,31.62,10派0.3,04-29
261,600237,铜峰电子,-0.15,-850.0,,-5.88,,-8344.61,-755.91,,04-29
262,603009,北特科技,0.48,-5.88,,13.2,,4409.16,7.84,,04-29
263,600838,上海九百,0.11,-7.27,,5.95,,4397.63,-7.29,10派0.33,04-29
264,002054,德美化工,0.3,-16.67,,6.12,,9576.75,-16.94,10派1.2转3,04-29
265,002648,卫星石化,0.04,-96.8,,0.91,,3255.51,-93.49,,04-29
266,600010,包钢股份,0.01,-58.33,,1.06,,20032.75,-20.09,,04-29
267,002095,生意宝,0.16,-20.0,,6.97,,3337.04,1.26,10派0.5转1送1,04-29
268,002072,凯瑞德,0.03,-107.58,,2.48,,459.22,-107.6,,04-29
269,000996,中国中期,0.04,-48.38,,1.67,,950.44,-48.34,,04-29
270,000009,中国宝安,0.2,-13.04,,9.19,,30332.5,3.74,10派0.2,04-29
271,600630,龙头股份,0.15,25.0,,3.97,,6346.29,21.49,10派0.45,04-29
272,000883,湖北能源,0.21,-40.0,,8.21,,114351.02,21.17,10派0.54,04-29
273,002504,弘高创意,0.69,-727.27,,38.84,,20613.8,-1394.28,10派1,04-29
274,002417,三元达,-1.21,146.94,,-56.22,,-32648.07,147.29,,04-29
275,002219,恒康医疗,0.42,7.63,,28.78,,25733.29,51.53,,04-29
276,002157,正邦科技,0.08,-214.29,,2.88,,4110.96,-237.31,10派0.2,04-29
277,002244,滨江集团,0.61,-41.35,,10.91,,82904.47,-41.21,10送6派0.61转4,04-29
278,002552,宝鼎科技,0.05,-37.5,,1.77,,1425.33,17.36,10派0.2,04-29
279,002297,博云新材,0.01,-109.1,,0.46,,521.28,-114.77,,04-29
280,002292,奥飞娱乐,0.68,78.95,,20.41,,42801.29,85.42,10派0.8转10,04-29
281,002204,大连重工,0.02,-94.44,,0.34,,2198.06,-93.62,10派0.21,04-29
282,600148,长春一东,0.27,30.69,,10.89,,3851.35,30.72,10派0.816,04-29
283,600594,益佰制药,1.22,2.27,,15.23,,47843.92,11.48,10派1.2转10,04-29
284,300498,温氏股份,,,,,,266397.85,380.48,,04-29
285,002608,*ST舜船,-4.82,-960.71,,-159.97,,-180790.05,-1563.31,,04-29
286,002346,柘中股份,0.19,533.33,,6.06,,8441.51,2026.94,10派0.5,04-29
287,000820,金城股份,0.01,-83.33,,1.01,,223.61,-85.96,,04-29
288,002306,中科云网,-0.85,19.72,,,,-68374.05,21.15,,04-29
289,002177,御银股份,0.17,6.12,,8.53,,13200.78,6.13,10派0.33,04-29
290,002638,勤上光电,0.03,-89.29,,0.55,,1228.78,-88.18,,04-29
291,000630,铜陵有色,0.19,-52.5,,2.22,,30066.08,-47.49,10派0.5转10,04-29
292,002065,东华软件,0.7,-37.2,,20.74,,103865.4,34.74,10派1.5,04-29
293,002254,泰和新材,0.3,76.47,,8.42,,15121.82,79.42,10派0.6转2,04-29
294,600638,新黄浦,0.3,-25.8,,4.99,,16970.94,-25.67,10派1,04-29
295,000917,电广传媒,0.23,-52.08,,3.45,,33254.03,-31.25,10派0.6,04-29
296,002251,步步高,0.58,-20.46,,10.44,,34529.54,-16.89,10送1派2,04-29
297,600257,大湖股份,0.0,-98.95,,0.21,,160.16,-98.96,,04-29
298,002200,云投生态,0.03,-72.73,,0.75,,460.55,-70.98,,04-29
299,600726,华电能源,0.07,872.22,,4.82,,14710.3,932.2,,04-29
300,002608,*ST舜船,-4.82,-960.71,,-159.97,,-180790.05,-1563.31,,04-29
301,002346,柘中股份,0.19,533.33,,6.06,,8441.51,2026.94,10派0.5,04-29
302,600148,长春一东,0.27,30.69,,10.89,,3851.35,30.72,10派0.816,04-29
303,600594,益佰制药,1.22,2.27,,15.23,,47843.92,11.48,10派1.2,04-29
304,002251,步步高,0.58,-20.46,,10.44,,34529.54,-16.89,10送1派2,04-29
305,000820,金城股份,0.01,-83.33,,1.01,,223.61,-85.96,,04-29
306,002306,中科云网,-0.85,19.72,,,,-68374.05,21.15,,04-29
307,002177,御银股份,0.17,6.12,,8.53,,13200.78,6.13,10派0.33,04-29
308,002638,勤上光电,0.03,-89.29,,0.55,,1228.78,-88.18,,04-29
309,000630,铜陵有色,0.19,-52.5,,2.22,,30066.08,-47.49,10派0.5转10,04-29
310,002065,东华软件,0.7,-37.2,,20.74,,103865.4,34.74,10派1.5,04-29
311,002254,泰和新材,0.3,76.47,,8.42,,15121.82,79.42,10派0.6转2,04-29
312,600638,新黄浦,0.3,-25.8,,4.99,,16970.94,-25.67,,04-29
313,000917,电广传媒,0.23,-52.08,,3.45,,33254.03,-31.25,10派0.6,04-29
314,000979,中弘股份,0.15,36.36,,11.54,,29138.49,33.26,10派0.11转6,04-29
315,601003,柳钢股份,0.07,-22.22,,2.98,,16872.58,-22.14,,04-29
