,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
54,603027,千禾味业,0.16,,,4.63,,1901.05,,,04-28
55,603701,德宏股份,0.24,,,5.52,,1421.55,,,04-28
56,603726,朗迪集团,0.16,,,2.84,,1101.48,,,04-28
57,603589,口子窖,0.31,,,7.0,,17527.86,,,04-28
58,002753,永东股份,0.12,,,1.75,,904.18,,,04-28
59,603398,邦宝益智,0.23,,,8.22,,1655.22,,,04-28
60,002798,帝王洁具,,,,,,-492.51,,,04-28
61,001979,招商蛇口,0.1,,,3.1,,52895.39,,,04-28
62,300495,美尚生态,0.09,,,1.1,,465.82,,,04-27
63,300500,苏州设计,0.18,,,2.58,,829.21,,,04-27
64,300455,康拓红外,0.08,,,2.32,,792.09,,,04-27
65,002762,金发拉比,0.18,,,4.14,,1606.15,,,04-27
66,603999,读者传媒,0.08,,,1.5,,1481.78,,,04-27
67,300447,全信股份,0.29,,,6.23,,1771.4,,,04-27
68,603822,嘉澳环保,0.05,,,,,299.94,,,04-27
69,300452,山河药辅,0.28,,,5.42,,987.99,,,04-27
70,603996,中新科技,0.07,,,1.37,,1056.7,,,04-27
71,002790,瑞尔特,0.23,,,5.64,,2802.82,,,04-27
72,603798,康普顿,0.37,,,10.3,,2767.76,,,04-27
73,300459,浙江金科,0.03,,,1.73,,717.99,,,04-27
74,002760,凤形股份,0.15,,,2.54,,1015.69,,,04-27
75,002786,银宝山新,0.12,,,1.84,,1097.18,,,04-27
76,300458,全志科技,0.32,,,3.72,,3790.26,,,04-27
77,300503,昊志机电,0.12,20.0,,2.09,,868.05,19.14,,04-27
78,002795,永和智控,0.2,,,7.15,0.55,1528.34,,,04-27
79,603866,桃李面包,0.14,,,5.73,,5727.54,,,04-27
80,300457,赢合科技,0.17,,,4.14,,1502.6,,,04-27
81,300485,赛升药业,0.51,,,6.86,,4594.21,,,04-27
82,002783,凯龙股份,0.17,,,1.55,,1080.62,,,04-27
83,300456,耐威科技,0.06,,,1.35,,357.3,,,04-26
84,603599,广信股份,0.35,,,3.53,,4995.41,,,04-26
85,002782,可立克,0.08,,,2.26,,1007.37,,,04-26
86,603029,天鹅股份,0.04,,,0.58,0.46,269.1,,,04-26
87,300476,胜宏科技,0.25,,,4.57,,2741.8,,,04-26
88,300499,高澜股份,-0.09,,,-1.74,,-468.74,,,04-26
89,300480,光力科技,0.02,,,0.39,,112.72,,,04-26
90,603508,思维列控,0.35,,,5.27,,4168.05,,,04-26
91,002773,康弘药业,0.17,,,4.22,,6816.32,,,04-26
92,603608,天创时尚,0.06,,,1.89,,1304.45,,,04-26
93,300478,杭州高新,0.05,,,1.02,,249.93,,,04-26
94,300502,新易盛,0.43,,,5.59,,2477.89,,,04-26
95,603085,天成自控,0.08,,,2.66,,589.68,,,04-26
96,002777,久远银海,0.08,,,2.14,,505.01,,,04-25
97,002769,普路通,0.39,,,9.84,,4321.01,,,04-25
98,601020,华钰矿业,0.01,,,0.3,,287.22,,,04-25
99,603703,盛洋科技,0.06,,,1.48,,404.9,,,04-25
100,300493,润欣科技,0.09,,,3.05,,791.07,,,04-25
101,002788,鹭燕医药,0.22,,,3.23,,2093.39,,,04-25
102,300488,恒锋工具,0.23,,,3.44,,1127.95,,,04-25
103,300462,华铭智能,0.03,,,1.51,,378.97,,,04-25
104,300487,蓝晓科技,0.26,,,3.93,,1542.26,,,04-25
105,603800,道森股份,0.14,,,4.29,,2167.21,,,04-23
106,300473,德尔股份,0.45,,,4.5,,3345.39,,,04-23
107,300453,三鑫医疗,0.16,,,3.8,,968.46,,,04-23
108,300506,名家汇,0.11,,,4.13,,948.88,,,04-23
109,300468,四方精创,0.13,,,2.82,,941.32,,,04-23
110,603028,赛福天,0.05,,,2.15,,886.99,,,04-23
111,002772,众兴菌业,0.2,,,8.98,,4662.8,,,04-23
112,603919,金徽酒,0.33,,,10.31,,6956.39,,,04-22
113,002768,国恩股份,0.29,,,5.26,,1734.13,,,04-22
114,300509,新美星,0.19,,,4.2,-0.13,1127.01,,,04-22
115,300501,海顺新材,0.33,,,5.58,,1323.64,,,04-21
116,603885,吉祥航空,0.27,,,12.58,,26653.76,,,04-21
117,002791,坚朗五金,-0.04,,,-0.6,,-690.76,,,04-20
118,002767,先锋电子,0.14,,,3.8,,1069.24,,,04-20
119,300505,川金诺,0.07,,,1.44,,460.02,,,04-20
120,002791,坚朗五金,-0.04,,,-0.6,,-690.76,,,04-20
121,300484,蓝海华腾,0.25,,,4.95,,965.89,,,04-19
122,300508,维宏股份,0.11,,,3.43,-0.02,515.06,,,04-18
123,002775,文科园林,0.08,,,1.28,,695.68,,,04-15
124,002793,东音股份,0.24,,,6.12,,1809.42,,,04-14
125,300497,富祥股份,0.36,50.0,,6.69,,1961.95,51.02,,07-02
126,002787,华源包装,0.15,25.0,,3.21,,1545.05,21.56,,06-26
127,603116,红蜻蜓,0.21,31.25,,,,7189.25,30.05,,06-26
128,300494,盛天网络,0.09,-47.06,,2.85,,809.57,-47.64,,06-26
129,300491,通合科技,0.07,,,2.16,,394.07,220.12,,06-26
130,603696,安记食品,0.12,,4.03,3.11,0.07,1110.82,,,06-25
131,300492,山鼎设计,0.12,500.0,,4.79,,762.61,597.35,,06-25
132,300490,华自科技,0.12,1100.0,,2.78,,897.06,1008.49,,06-25
133,002779,中坚科技,0.16,23.08,,3.23,,1061.36,20.88,,06-25
134,002785,万里石,0.02,100.0,,,,373.07,143.22,,06-25
135,300496,中科创达,0.49,9.57,,10.35,,3709.91,9.55,,06-25
136,002778,高科石化,0.09,-10.0,,,,630.28,-10.06,,06-25
137,601211,国泰君安,0.46,187.5,,6.4,3.56,283535.65,197.85,,06-25
138,002781,奇信股份,0.27,,5.08,5.51,-0.42,4903.35,,,06-25
139,300511,雪榕生物,0.19,,4.74,4.07,0.34,2173.71,,,06-17
140,601368,绿城水务,0.09,,2.66,3.54,0.17,5462.33,,,06-11
141,300482,万孚生物,0.31,,5.05,11.4,0.06,2017.37,,,06-10
142,603616,韩建河山,0.1,-5.97,,,,1055.73,-6.02,,06-10
143,300489,中飞股份,0.15,-24.02,,2.14,,520.0,-24.01,,06-10
144,300486,东杰智能,0.02,-125.0,,0.59,,223.24,-128.24,,06-10
145,603117,万林股份,0.05,-16.67,,1.93,,1902.02,-13.05,,06-10
146,002770,科迪乳业,0.07,-12.5,,2.3,,1416.13,-11.08,,06-10
147,300483,沃施股份,0.28,-9.68,,5.36,,1277.43,-9.6,,06-10
148,300481,濮阳惠成,,,,,,1146.02,11.63,,06-10
149,002776,柏堡龙,0.4,,,7.53,,3169.34,51.1,,06-10
150,300464,星徽精密,0.08,-11.11,4.26,0.02,-0.26,510.17,-6.55,,06-09
151,603300,华铁科技,0.14,-6.67,,,,2115.66,-5.43,,05-28
152,603901,永创智能,0.19,18.75,5.34,3.5,-0.94,1428.99,17.87,,05-28
153,300465,高伟达,0.04,-200.0,3.59,1.05,-1.1,375.77,-188.68,,05-27
154,603108,润达医疗,0.18,80.0,6.87,2.7,-0.88,1298.35,82.26,,05-26
155,002758,华通医药,0.22,15.79,,,,911.36,13.36,,05-26
156,002757,南兴装备,0.16,4.15,,,,1318.07,4.2,,05-26
157,300471,厚普股份,0.47,-19.15,,,,2668.74,-19.17,,05-26
158,300470,日机密封,0.41,-19.61,,4.75,,1649.07,-18.46,,05-25
159,300479,神思电子,0.22,450.0,,,,1327.58,495.8,,05-25
160,300469,信息发展,-0.41,,,-13.6,,-2029.73,,,05-25
161,002763,汇洁股份,0.51,15.91,,10.97,,8340.17,14.9,,05-25
162,300477,合纵科技,,,,,,-1275.8,,,05-25
163,300472,新元科技,0.13,-285.71,,3.29,,642.19,-278.59,,05-25
164,300475,聚隆科技,0.19,11.76,,4.92,,2891.7,10.78,,05-25
165,603311,金海环境,0.09,12.5,1.89,4.89,0.05,1442.95,17.43,,05-15
166,603227,雪峰科技,-0.03,-72.45,,,,-659.57,-72.79,,05-14
167,603718,海利生物,0.14,-6.67,2.09,,0.18,2900.9,-8.32,,05-14
168,002756,永兴特钢,0.34,-8.11,11.37,3.01,0.79,5156.45,-6.28,,05-14
169,002755,东方新星,0.17,-5.56,4.56,3.81,-0.4,1296.61,-7.42,,05-14
170,603355,莱克电气,0.25,4.17,4.45,,0.32,9154.87,5.61,,05-12
171,002759,天际股份,0.22,,,5.77,,1617.56,,,05-11
172,300467,迅游科技,0.56,3.7,,,,1676.59,2.58,,05-11
173,603026,石大胜华,0.16,,,2.35,,2359.15,-23.62,,05-11
174,300466,赛摩电气,0.07,,,1.53,,405.78,,,05-11
175,603568,伟明环保,0.17,30.77,,6.93,,7021.22,34.56,,05-11
176,300463,迈克生物,0.33,10.0,5.36,6.01,-0.37,4910.53,9.7,,05-11
177,000972,中基健康,-0.01,32.56,,-1.07,,-876.93,32.15,,05-04
178,600160,巨化股份,0.0,-10.0,,0.02,,171.56,-12.82,,04-30
179,600735,新华锦,0.04,-2.13,,1.61,,1043.62,1.86,,04-30
180,000592,平潭发展,0.0,233.33,,0.07,,83.81,249.4,,04-30
181,002258,利尔化学,0.15,-11.76,,2.51,,2951.99,-13.06,,04-30
182,600398,海澜之家,0.19,18.75,,11.61,,86791.81,34.56,,04-30
183,600734,实达集团,-0.04,40.44,,-12.15,,-1342.11,39.89,,04-30
184,000663,永安林业,-0.0,-92.0,,-0.26,,-88.45,-90.76,,04-30
185,601689,拓普集团,0.17,-5.56,,5.91,,8982.93,-2.46,,04-30
186,600004,白云机场,0.27,23.96,,3.43,,30945.15,24.2,,04-30
187,002098,浔兴股份,0.01,-81.58,,0.16,,109.86,-81.13,,04-30
188,600159,大龙地产,-0.01,389.75,,-0.54,,-1150.03,390.24,,04-30
189,000033,*ST新都,-0.02,0.57,,3.22,,-582.17,0.34,,04-30
190,600567,山鹰纸业,0.01,0.0,,0.92,,5478.76,27.69,,04-30
191,000011,深物业A,0.0,-98.71,,0.02,,35.64,-98.71,,04-30
192,600008,首创股份,0.02,12.21,,0.64,,4648.71,22.55,,04-30
193,601918,*ST新集,-0.19,133.33,2.41,-7.58,-0.17,-49058.99,132.74,,04-30
194,300164,通源石油,-0.03,-63.43,3.3,-0.79,0.14,-1068.43,-37.7,,04-30
195,600624,复旦复华,0.02,-7.74,2.55,0.61,0.05,626.39,8.18,,04-30
196,600072,钢构工程,0.01,-113.73,2.38,0.3,,345.96,-114.16,,04-30
197,002070,众和股份,-0.03,-252.78,,-2.08,,-1746.0,-252.86,,04-30
198,600680,上海普天,-0.02,-311.11,3.57,-0.52,-0.01,-710.31,-296.27,,04-30
199,600028,中国石化,0.01,-87.93,,0.27,,168500.0,-87.5,,04-30
200,000615,京汉股份,0.47,23400.0,,12.04,,10008.01,29721.9,,04-30
201,600151,航天机电,-0.07,-302.94,,-2.33,,-8624.77,-301.06,,04-30
202,000548,湖南投资,0.0,-71.43,,0.07,,108.03,-71.7,,04-30
203,600182,S佳通,0.12,-33.33,,3.51,,4031.35,-35.79,,04-30
204,600218,全柴动力,0.08,12.47,,1.98,,2645.31,23.75,,04-30
205,600973,宝胜股份,0.04,-2.62,,0.81,,1684.29,-2.33,,04-30
206,601398,工商银行,0.21,0.0,4.52,4.84,,7432400.0,1.39,,04-30
207,600277,亿利洁能,0.02,-40.3,,0.41,,3679.68,-47.45,,04-30
208,000826,启迪桑德,0.19,-4.5,,3.07,,16177.35,25.23,,04-30
209,600503,华丽家族,0.0,325.0,,0.08,-0.08,280.02,496.15,,04-30
210,600301,*ST南化,0.0,-103.0,,,,27.1,-103.12,,04-30
211,600321,国栋建设,-0.01,-21.08,1.8,-0.36,-0.04,-774.31,1.53,,04-30
212,600756,浪潮软件,0.08,220.83,,2.52,,2156.04,218.38,,04-30
213,600353,旭光股份,0.02,72.73,,0.68,,670.87,72.9,,04-30
214,600421,仰帆控股,0.0,-60.0,,1.39,,7.7,-72.71,,04-30
215,002145,中核钛白,-0.06,76.47,,-1.69,,-2654.38,92.33,,04-30
216,600380,健康元,0.12,48.2,2.97,4.01,0.12,17827.35,48.32,,04-30
217,000584,友利控股,0.07,-46.61,,2.16,,4160.11,-19.86,,04-30
218,603017,中衡设计,0.2,-4.76,,1.5,,1223.32,28.88,,04-30
219,600408,安泰集团,-0.24,300.0,,-17.49,,-24137.36,286.47,,04-30
220,600458,时代新材,0.26,420.0,,6.0,,17312.01,473.93,,04-30
221,603997,继峰股份,0.15,7.14,,6.47,,5226.33,0.97,,04-30
222,000682,东方电子,0.01,24.44,,0.37,,543.67,24.67,,04-30
223,000679,大连友谊,0.35,525.0,,8.17,,12494.62,531.64,,04-30
224,603869,北部湾旅,0.01,-200.0,,0.92,,316.97,-298.64,,04-30
225,600048,保利地产,0.12,9.09,,2.08,,129300.82,58.63,,04-30
226,600299,安迪苏,-0.38,-11.63,,-22.4,,-20072.42,-9.85,,04-30
227,000031,中粮地产,0.04,0.0,,1.19,,7192.67,7.29,,04-30
228,600575,皖江物流,0.02,-33.33,,1.43,,4935.22,-30.04,,04-30
229,600388,龙净环保,0.14,40.0,,1.91,,6057.63,47.78,,04-30
230,600606,绿地控股,-0.08,211.11,,-2.36,,-4342.27,209.11,,04-30
231,000973,佛塑科技,0.01,0.0,,0.4,,802.85,6.85,,04-30
232,000918,嘉凯城,-0.08,-11.11,,-3.45,,-14681.59,-6.68,,04-30
233,601808,中海油服,0.2,-33.33,,2.03,,97004.76,-31.2,,04-30
234,600664,哈药股份,0.08,-11.11,,1.93,,16205.91,-5.36,,04-30
235,600130,波导股份,0.01,-33.33,,0.99,,891.49,-35.79,,04-30
236,600719,大连热电,0.37,76.3,,9.87,,7535.07,76.58,,04-30
237,600160,巨化股份,0.0,-10.0,,0.02,,171.56,-12.82,,04-30
238,600735,新华锦,0.04,-2.13,,1.61,,1043.62,1.86,,04-30
239,000543,皖能电力,0.32,45.45,,3.72,,33924.51,46.64,,04-30
240,601010,文峰股份,0.16,-11.11,,2.96,,11853.88,-13.25,,04-30
241,000518,四环生物,0.01,-21.6,,1.23,,1009.8,-21.31,,04-30
242,002419,天虹商场,0.2,-13.04,,3.42,,15879.89,-11.99,,04-30
243,601601,中国太保,0.54,54.29,13.66,4.1,0.7,490300.0,52.69,,04-30
244,600874,创业环保,0.05,19.05,,1.71,,7118.3,19.41,,04-30
245,600308,华泰股份,0.02,4.76,,0.4,,2523.8,3.16,,04-30
246,600794,保税科技,0.02,-65.0,,1.42,,2544.3,-3.75,,04-30
247,000600,建投能源,0.3,-23.29,,5.87,,54368.11,11.35,,04-30
248,000892,星美联合,-0.0,-50.0,,-13.17,,-36.76,-51.18,,04-30
249,600783,鲁信创投,0.1,0.0,,2.21,,7322.3,-4.08,,04-30
250,600360,华微电子,0.01,-50.0,,0.39,,774.29,-38.01,,04-30
251,601021,春秋航空,0.69,18.97,,5.24,,25432.35,46.43,,04-30
252,002592,八菱科技,0.14,7.69,,2.61,,3496.33,48.61,,04-30
253,600240,华业资本,-0.03,-138.07,,-1.16,,-4443.7,-139.74,,04-30
254,600423,柳化股份,-0.09,80.0,,-2.72,,-3494.04,67.26,,04-30
255,000166,申万宏源,0.19,137.5,2.77,6.23,2.27,256655.05,352.58,,04-30
256,000693,ST华泽,-0.01,340.0,,-0.52,,-718.22,327.73,,04-30
257,000932,华菱钢铁,-0.06,31.47,,-1.68,,-17001.43,31.42,,04-30
258,600467,好当家,0.01,-26.67,,0.17,,788.96,-27.53,,04-30
259,600496,精工钢构,0.07,-11.08,,1.36,,4627.5,4.04,,04-30
260,600098,广州发展,0.09,17.59,,1.69,,23686.44,16.9,,04-30
261,000040,东旭蓝天,0.01,40.0,,0.51,,649.07,89.81,,04-30
262,600234,*ST山水,-0.05,150.0,,-18.26,,-1052.92,245.52,,04-30
263,600584,长电科技,0.05,3206.25,,1.4,,5207.7,3721.48,,04-30
264,000959,首钢股份,-0.06,-6755.56,,-1.35,,-31665.43,-6697.46,,04-30
265,601186,中国铁建,0.18,12.5,,2.17,,217700.9,8.72,,04-30
266,000859,国风塑业,-0.02,233.33,,-0.62,,-854.44,349.58,,04-30
267,600815,厦工股份,-0.1,-489.02,,-2.28,,-9176.2,-488.56,,04-30
268,600115,东方航空,0.12,-861.73,,5.49,,156400.0,-862.93,,04-30
269,000800,一汽轿车,0.08,-48.13,,1.56,,13766.58,-48.14,,04-30
270,600854,春兰股份,0.08,-23.84,,2.12,,4085.14,-23.83,,04-30
271,601005,重庆钢铁,-0.19,110.11,,-8.68,,-82911.6,108.92,,04-30
272,000007,全新好,-0.02,-20.68,,-1.38,,-486.63,-20.92,,04-30
273,000510,金路集团,-0.09,60.48,,-7.44,,-5268.25,60.45,,04-30
274,600231,凌钢股份,-0.19,-20.83,3.66,-5.03,-0.7,-15142.82,-21.32,,04-30
275,600900,长江电力,0.11,196.11,,2.17,,188676.86,196.58,,04-30
276,600889,南京化纤,-0.01,-88.46,,-0.19,,-177.05,-88.84,,04-30
277,600269,赣粤高速,0.1,11.11,,1.81,,22714.53,9.57,,04-30
278,603369,今世缘,0.55,,,7.52,,27709.32,1.45,,04-30
279,600137,浪莎股份,0.0,-87.5,4.75,0.09,,41.53,-86.54,,04-30
280,600290,华仪电气,0.06,6.34,,1.49,,3002.27,6.34,,04-30
281,601611,中国核建,,,,,,12797.73,1.04,,04-30
282,600823,世茂股份,0.22,4.76,,1.56,,25296.28,5.34,,04-30
283,600315,上海家化,0.28,16.67,,4.87,,18981.84,16.01,,04-30
284,000620,新华联,0.01,0.0,,0.39,,1387.8,-8.52,,04-30
285,600778,友好集团,0.12,-8.69,,2.13,,3695.89,-9.0,,04-30
286,600338,西藏珠峰,-0.09,-12.15,,,,-1494.88,-12.76,,04-30
287,000958,东方能源,0.27,35.0,,14.3,,13121.16,34.38,,04-30
288,600368,五洲交通,0.04,-55.56,,1.25,,3724.44,-49.06,,04-30
289,600112,天成控股,0.01,-83.89,,0.46,,586.34,-83.87,,04-30
290,002228,合兴包装,0.06,0.0,,1.86,,1992.82,1.7,,04-30
291,600551,时代出版,0.21,10.19,,2.88,,10719.65,10.21,,04-30
292,000902,新洋丰,0.29,45.0,,6.21,,17526.1,46.63,,04-30
293,600477,杭萧钢构,0.02,185.71,,0.92,,1079.94,233.28,,04-30
294,600731,湖南海利,0.01,121.28,,0.46,,341.67,124.3,,04-30
295,600505,西昌电力,-0.02,-189.16,,-0.71,,-659.26,-189.11,,04-30
296,600158,中体产业,0.01,143.4,,0.72,,1084.58,141.54,,04-30
297,601012,隆基股份,0.14,55.56,,2.27,,7400.04,52.52,,04-30
298,600007,中国国贸,0.15,15.38,,2.87,,15193.55,13.36,,04-30
299,000983,西山煤电,0.03,-64.18,,0.53,,8484.16,-64.17,,04-30
300,600355,精伦电子,0.01,-150.0,,0.36,,148.63,-131.93,,04-30
301,002028,思源电气,0.09,350.0,,1.48,,5309.32,512.29,,04-30
302,600452,涪陵电力,0.85,608.33,,22.77,,13530.59,610.37,,04-30
303,600600,青岛啤酒,0.39,-11.06,,3.34,,52097.09,-11.05,,04-30
304,000681,视觉中国,0.03,-295.89,,1.4,,1915.89,-759.93,,04-30
305,600485,信威集团,0.1,-600.0,,2.92,,30568.64,-10949.01,,04-30
306,000627,天茂集团,-0.02,-110.42,,-1.42,,-2040.97,-110.49,,04-30
307,000987,广州友谊,0.18,-14.29,,2.91,,6428.5,-14.71,,04-30
308,600015,华夏银行,0.46,9.52,11.83,4.0,-2.94,413600.0,11.12,,04-30
309,000976,春晖股份,-0.02,-1.98,,-6.74,,-1453.05,-2.16,,04-30
310,601989,中国重工,0.02,-52.27,,0.64,,38539.36,-47.39,,04-30
311,600636,三爱富,-0.08,-213.64,,-1.91,,-3084.85,-213.57,,04-30
312,600663,陆家嘴,0.16,14.02,,2.52,,30218.59,14.04,,04-30
313,600651,飞乐音响,0.04,500.0,,1.44,,4186.74,750.95,,04-30
314,600129,太极集团,0.05,209.68,,2.0,,2048.25,210.33,,04-30
315,600139,西部资源,-0.03,-721.15,1.93,,-0.33,-2139.32,-724.61,,04-30
316,600717,天津港,0.16,6.67,,1.97,,27048.71,5.96,,04-30
317,000558,莱茵体育,0.0,-108.25,,0.17,,281.85,-110.14,,04-30
318,600166,福田汽车,0.04,-50.65,,0.82,,12547.17,-42.01,,04-30
319,600870,厦华电子,0.01,-106.75,,42.38,0.05,268.59,-106.79,,04-30
320,600847,万里股份,0.01,-9.72,,0.14,,102.4,-6.42,,04-30
321,000537,广宇发展,0.1,-23.08,,2.65,,4866.02,-29.04,,04-30
322,603688,石英股份,0.08,-1.06,,1.59,,1882.38,31.95,,04-30
323,600960,渤海活塞,0.06,-33.33,,0.91,,1859.1,2.59,,04-30
324,600259,广晟有色,0.01,0.0,,0.33,,269.62,-19.66,,04-30
325,600875,东方电气,0.05,-76.19,,0.52,,10771.44,-74.22,,04-30
326,600307,酒钢宏兴,-0.06,-14.47,,-2.27,,-36640.23,-14.45,,04-30
327,600359,新农开发,0.02,100.0,,0.8,,793.62,128.56,,04-30
328,600746,江苏索普,-0.03,-266.26,,-1.92,,-829.75,-265.7,,04-30
329,600235,民丰特纸,-0.03,47.37,,-0.7,,-976.38,44.82,,04-30
330,002555,三七互娱,0.28,6875.0,,3.29,,9071.16,16782.14,,04-30
331,600641,万业企业,0.09,-26.98,,2.03,,7417.08,-27.01,,04-30
332,600495,晋西车轴,0.0,8.11,,0.09,,268.24,72.36,,04-30
333,000760,斯太尔,-0.04,-47.02,,-1.53,,-2416.7,1.03,,04-30
334,002084,海鸥卫浴,,,,0.2,,156.1,273.21,,04-30
335,600233,大杨创世,0.07,-28.93,,1.04,,1083.18,-28.87,,04-30
336,600581,*ST八钢,-0.55,129.17,,-30.23,,-42087.79,126.76,,04-30
337,600420,现代制药,0.18,32.2,,4.41,,5257.0,32.17,,04-30
338,600020,中原高速,0.09,80.0,,2.61,,20436.65,79.92,,04-30
339,600558,大西洋,0.04,-38.33,,0.82,,1471.98,13.55,,04-30
340,601179,中国西电,0.03,60.1,,0.9,,16254.1,60.34,,04-30
341,600865,百大集团,0.09,-37.41,3.65,2.55,-0.15,3461.46,-37.38,,04-30
342,600668,尖峰集团,0.07,-41.67,,1.11,,2307.96,-42.57,,04-30
343,000861,海印股份,0.04,-63.64,,1.54,,4607.75,-14.74,,04-30
344,600114,东睦股份,0.08,-27.27,,2.11,,2937.04,29.49,,04-30
345,000651,格力电器,0.92,22.67,,5.55,,277535.87,23.09,,04-30
346,600136,当代明诚,0.0,-112.0,,0.09,,15.46,-113.83,,04-30
347,600466,蓝光发展,-0.05,-803.9,,-1.76,,-10176.8,-3100.24,,04-30
348,601001,大同煤业,-0.18,-129.03,,-2.46,,-29815.79,-128.7,,04-30
349,000038,深大通,-0.01,-33.33,,-0.02,,-55.05,-35.68,,04-30
350,000511,*ST烯碳,-0.0,-165.57,,-0.32,,-441.31,-162.43,,04-30
351,601369,陕鼓动力,0.06,20.0,,1.66,,10210.25,16.04,,04-30
352,601666,平煤股份,-0.01,-152.2,,-0.22,,-2524.81,-152.08,,04-30
353,600083,博信股份,0.01,-162.5,,3.21,,126.27,-168.06,,04-30
354,600834,申通地铁,0.03,-2.19,,1.02,,1393.51,-2.19,,04-30
355,600757,长江传媒,0.05,-37.5,,1.32,,6314.92,-34.46,,04-30
356,000887,中鼎股份,0.16,33.33,,5.94,,17861.58,32.93,,04-30
357,603010,万盛股份,0.19,137.5,,3.61,,1881.76,223.98,,04-30
358,600779,水井坊,0.1,-156.57,,3.91,,4812.69,-156.3,,04-30
359,002446,盛路通信,0.13,550.0,,1.72,,2131.91,935.67,,04-30
360,603017,中衡设计,0.2,-4.76,,1.5,,1223.32,28.88,,04-30
361,600408,安泰集团,-0.24,300.0,,-17.49,,-24137.36,286.47,,04-30
362,600458,时代新材,0.26,420.0,,6.0,,17312.01,473.93,,04-30
363,603997,继峰股份,0.15,7.14,,6.47,,5226.33,0.97,,04-30
364,000682,东方电子,0.01,24.44,,0.37,,543.67,24.67,,04-30
365,000679,大连友谊,0.35,525.0,,8.17,,12494.62,531.64,,04-30
366,603869,北部湾旅,0.01,-200.0,,0.92,,316.97,-298.64,,04-30
